CONTINENT,COUNTRY,GID_0,GID_1,GID_2,Class,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020,loss_2021,loss_2022
South America,Uruguay,URY,URY.12_2,URY.12.1_2,-5000,0.32390454711914063,,,0.12974365234375,,0.0647204833984375,,0.5841556091308593,0.12954426879882813,2.2669804138183585,,,,0.38936260986328125,0.5830622497558595,0.5830438842773438,,5.913054742431641,0.06497694091796875,1.1023367004394533,0.06486913452148438,1.2333107727050783
South America,Uruguay,URY,URY.12_2,URY.12.1_2,-2100,,,,0.06472625732421874,,0.1943485595703125,,0.064781591796875,0.06472535400390625,,0.06475150756835937,0.1296084777832031,,,,,,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.1_2,-1300,0.06473816528320313,,,,0.06473978881835937,0.6473545593261719,0.5180654052734375,0.06476502685546875,0.38864461669921874,,0.0647738525390625,0.45364869384765627,1.1656607177734375,3.2414454223632814,,0.12956966552734375,1.1626909179687501,1.0396208984375,0.25955396728515623,,,0.0649119873046875
South America,Uruguay,URY,URY.12_2,URY.12.1_2,-100,0.58388935546875,,0.12986732177734375,0.3236271484375,,0.37465139270258885,,0.064799951171875,,,0.06477349243164063,,,,,,,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.1_2,100,,,0.1945964599609375,,,,,,0.1941803955078125,,0.12954697875976562,,,,,,,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.1_2,1300,,,,,,0.12935053100585936,,,,,,,,0.06491055908203125,,,,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.1_2,2100,,0.12987591552734376,0.06493330078125,0.19437296752929686,,0.19427237548828125,0.2590361328125,,0.4530636291503906,0.06475889892578125,0.7773050109863282,,0.06478051147460938,,0.06480067138671874,0.12960044555664063,,0.13008435668945312,0.12959990844726563,,,
South America,Uruguay,URY,URY.12_2,URY.12.1_2,3100,,,,0.194420556640625,,0.06461596069335937,0.38832308349609373,0.06450538330078125,0.06469321899414063,0.1296770446777344,0.3234047912597656,,,,,,0.1944264892578125,0.3251895874023437,,,,0.129784912109375
South America,Uruguay,URY,URY.12_2,URY.12.1_2,3242,,,,,,,,,,0.2590024169921875,,,,,0.19407886352539064,0.25803317871093756,,0.9752579956054687,,,,
South America,Uruguay,URY,URY.12_2,URY.12.1_2,5000,,,,,,0.12930152587890625,0.06450502319335938,0.06503959350585937,,0.06475060424804688,0.06480013427734375,,,,0.0647853759765625,,,0.3900398132324219,,,,0.5192785339355468
South America,Uruguay,URY,URY.12_2,URY.12.2_2,-5000,,,,,,,,,,,,,,,,,0.06482009887695313,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.2_2,-3100,,,,,,,,,,,,0.06470947265625,,,,,,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.2_2,-2100,,,,0.12974454956054687,,,0.06473546142578125,,,,,,0.06487470092773437,,,,0.1945693542480469,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.2_2,-1300,,,,,,0.06475691528320313,0.0647399658203125,,,,0.32342001342773435,0.258737451171875,0.4530034240722657,0.9707260803222657,,,7.261282287597657,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.2_2,-100,,,,,,,,,,,,,,,,,0.06487039184570312,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.2_2,100,,,,,,,0.0647399658203125,,,,,,,,,,0.19462552490234375,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.2_2,1300,,,,,,,,,,,,,,,,,0.12976321411132813,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.2_2,2100,,,,,,0.1945558898925781,,,0.0648145263671875,,,0.06479329833984375,0.19443809204101564,0.06469791259765625,,,0.19456251831054688,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.2_2,3100,,,,,,,,,0.0648145263671875,,,,,,,,,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.2_2,5000,,,,,,,,,,,,,,,,,0.064809130859375,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.3_2,-2100,,0.19510287475585938,0.9093258666992189,2.0788303222656253,,0.6499641418457032,0.12986085815429688,0.19507838134765623,0.13030739135742186,,1.2343028137207033,,0.13008377075195313,,,,,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.3_2,-1300,0.1299084716796875,0.3899480773925781,0.13029976196289061,0.06510582275390625,0.13030562133789061,,,,,0.065153076171875,1.623519221454695,0.13026869506835936,1.1073181640625,0.7141720255773207,,,0.45428770141601565,,0.38958154296874997,,0.9754494689941408,
South America,Uruguay,URY,URY.12_2,URY.12.3_2,-100,,,,,,,,,0.195319580078125,,,,,,,,,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.3_2,100,,,,,,,,,0.030916193345013786,,,,,,,,,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.3_2,2100,,,,,,,,0.06514952392578124,,,,,0.06513461303710938,,,,0.06489102172851563,,0.1298742980957031,,,
South America,Uruguay,URY,URY.12_2,URY.12.3_2,3100,,,,0.4552307006835937,0.13031785888671876,,,,0.9737371520996094,,,,0.06494046020507813,,,,,,,,,
